created_at,entry_id,field1,field2
2021-03-23T18:01:14-05:00,1,17.5,76.2
2021-03-23T18:01:32-05:00,2,17.5,76
2021-03-23T18:01:50-05:00,3,17.4,76.1
2021-03-23T18:02:07-05:00,4,17.4,75.6
2021-03-24T12:01:29-05:00,5,32.3,36.1
2021-03-24T18:01:29-05:00,6,19.4,59.6
2021-03-25T00:01:29-05:00,7,13.8,82.2
2021-03-25T12:01:29-05:00,8,33,30
2021-03-25T18:01:29-05:00,9,23,45.3
2021-03-26T00:01:30-05:00,10,14.4,77.1
2021-03-26T06:10:29-05:00,11,14.3,82.6
2021-03-26T12:01:29-05:00,12,28.6,40.1
2021-03-26T18:01:29-05:00,13,23,45.2
2021-03-27T00:01:29-05:00,14,16.5,77.8
2021-03-27T06:10:29-05:00,15,15,85.9
2021-03-27T12:01:29-05:00,16,30.5,35.9
2021-03-27T20:01:29-05:00,17,18.7,60.7
2021-03-27T21:01:29-05:00,18,18.3,63.2
2021-03-27T22:01:29-05:00,19,17.7,66.6
2021-03-27T23:01:29-05:00,20,17.2,68.8
2021-03-28T00:01:29-05:00,21,16.9,70
2021-03-28T01:01:29-05:00,22,16.1,71.4
2021-03-28T02:01:28-05:00,23,16.2,72.9
2021-03-28T03:01:29-05:00,24,16,72.3
2021-03-28T04:01:29-05:00,25,15.7,76.9
2021-03-28T05:01:28-05:00,26,15.5,78.9
2021-03-28T06:10:29-05:00,27,15.4,79.2
2021-03-28T07:01:29-05:00,28,15.8,80.8
2021-03-28T08:01:29-05:00,29,17.9,73.3
2021-03-28T09:01:29-05:00,30,20.1,65
2021-03-28T10:01:29-05:00,31,23.8,52.5
2021-03-28T11:01:29-05:00,32,25.4,46.9
2021-03-28T12:01:29-05:00,33,27,43.4
2021-03-28T13:01:29-05:00,34,27.5,42
2021-03-28T14:01:28-05:00,35,26.5,44.2
2021-03-28T15:01:29-05:00,36,25.6,43.2
2021-03-28T16:01:29-05:00,37,27.5,40.5
2021-03-28T17:01:29-05:00,38,22.8,50.4
2021-03-28T18:01:29-05:00,39,19.9,57.8
2021-03-28T19:01:29-05:00,40,18.1,65.6
2021-03-28T20:01:29-05:00,41,17.5,67
2021-03-28T21:01:29-05:00,42,16.9,69.5
2021-03-28T22:01:29-05:00,43,16.6,70.4
2021-03-28T23:01:29-05:00,44,16.5,70.8
2021-03-29T00:01:29-05:00,45,16.3,74
2021-03-29T01:01:29-05:00,46,15.7,76.6
2021-03-29T02:01:28-05:00,47,15.5,76
2021-03-29T03:01:29-05:00,48,15.2,77.2
2021-03-29T04:01:29-05:00,49,15,76.3
2021-03-29T05:01:29-05:00,50,15,75.5
2021-03-29T06:10:29-05:00,51,15.2,75.9
2021-03-29T07:01:28-05:00,52,15.6,75.5
2021-03-29T08:01:29-05:00,53,17.1,71.6
2021-03-29T09:01:28-05:00,54,18.8,66.4
2021-03-29T10:01:29-05:00,55,22.9,57.9
2021-03-29T11:01:29-05:00,56,26.4,48.6
2021-03-29T12:01:28-05:00,57,24.9,50.3
2021-03-29T13:01:28-05:00,58,24.1,48.7
2021-03-29T14:01:28-05:00,59,21.7,54.5
2021-03-29T15:01:29-05:00,60,22.4,55.8
2021-03-29T16:01:29-05:00,61,24.8,47.2
2021-03-29T17:01:29-05:00,62,23.7,47.9
2021-03-29T18:01:29-05:00,63,19.2,55.9
2021-03-29T19:01:28-05:00,64,17.3,61.4
2021-03-29T20:01:29-05:00,65,16.7,65.5
2021-03-29T21:01:29-05:00,66,16.2,68.6
2021-03-29T22:01:29-05:00,67,16.1,72.1
2021-03-29T23:01:29-05:00,68,15.8,75.1
2021-03-30T00:01:29-05:00,69,15.6,79.3
2021-03-30T01:01:28-05:00,70,15.3,81.6
2021-03-30T02:01:29-05:00,71,15,80.7
2021-03-30T03:01:28-05:00,72,14.9,80
2021-03-30T04:01:29-05:00,73,14.8,79.5
2021-03-30T05:01:29-05:00,74,14.7,78.8
2021-03-30T06:10:29-05:00,75,14.6,79.6
2021-03-30T07:01:29-05:00,76,14.9,79.4
2021-03-30T08:01:28-05:00,77,17.4,72.1
2021-03-30T09:01:36-05:00,78,19,67
2021-03-30T10:01:29-05:00,79,21,57.6
2021-03-30T11:01:28-05:00,80,25.5,50.7
2021-03-30T12:01:29-05:00,81,30.1,37.7
2021-03-30T13:01:29-05:00,82,25.9,41.8
2021-03-30T14:01:29-05:00,83,23.1,46.3
2021-03-30T15:01:29-05:00,84,22.5,46.2
2021-03-30T16:01:29-05:00,85,20.8,50.8
2021-03-30T17:01:29-05:00,86,21,50.2
2021-03-30T18:01:29-05:00,87,19.3,54.4
2021-03-30T19:01:28-05:00,88,16.5,61.7
2021-03-30T20:01:29-05:00,89,14.9,65.3
2021-03-30T21:01:29-05:00,90,13.6,70.5
2021-03-30T22:01:28-05:00,91,12.9,73.5
2021-03-30T23:01:29-05:00,92,13.7,74.4
2021-03-31T00:01:29-05:00,93,14.1,73
2021-03-31T01:01:29-05:00,94,14.5,73.4
2021-03-31T03:01:28-05:00,95,14.5,74.4
2021-03-31T04:01:28-05:00,96,14.3,76.2
2021-03-31T05:01:29-05:00,97,14,80.9
2021-03-31T06:10:28-05:00,98,13.9,81.4
2021-03-31T08:01:28-05:00,99,17.8,69.6
2021-03-31T09:01:29-05:00,100,22,57.4
2021-03-31T10:01:29-05:00,101,24.6,50.8
2021-03-31T11:01:29-05:00,102,27.1,43.8
2021-03-31T12:01:29-05:00,103,27.3,40.6
2021-03-31T13:01:28-05:00,104,27,41.4
2021-03-31T14:01:28-05:00,105,27.6,40.4
2021-03-31T15:01:28-05:00,106,23.3,53.3
2021-03-31T16:01:28-05:00,107,22.4,53.3
2021-03-31T17:01:29-05:00,108,20.9,57.1
2021-03-31T18:01:29-05:00,109,19.7,57.8
2021-03-31T19:01:29-05:00,110,17.8,64.7
2021-03-31T20:01:29-05:00,111,17.1,68.1
2021-03-31T21:01:29-05:00,112,16.7,68.3
2021-03-31T22:01:29-05:00,113,16.4,69
2021-03-31T23:01:28-05:00,114,15.9,69.3
2021-04-01T00:01:29-05:00,115,15.6,74
2021-04-01T01:01:29-05:00,116,15.3,76.5
2021-04-01T02:01:28-05:00,117,15,77.1
2021-04-01T03:01:29-05:00,118,14.7,79.7
2021-04-01T04:01:29-05:00,119,14.1,81.8
2021-04-01T05:01:28-05:00,120,13.4,87
2021-04-01T06:10:29-05:00,121,13.2,87.8
2021-04-01T07:01:28-05:00,122,14,87.9
2021-04-01T08:01:29-05:00,123,18,72.5
2021-04-01T09:01:29-05:00,124,22.2,57
2021-04-01T10:01:29-05:00,125,26.9,45.4
2021-04-01T11:01:29-05:00,126,28,40
2021-04-01T12:01:29-05:00,127,25.1,45.5
2021-04-01T13:01:29-05:00,128,26,44.7
2021-04-01T14:01:28-05:00,129,26.9,41.5
2021-04-01T15:01:28-05:00,130,30.5,36.8
2021-04-01T16:01:29-05:00,131,30.3,34.5
2021-04-01T18:01:29-05:00,132,21.9,50.9
2021-04-01T21:01:28-05:00,133,18.1,64.9
2021-04-01T22:01:29-05:00,134,17.6,66.1
2021-04-01T23:01:28-05:00,135,16.9,69.2
2021-04-02T01:01:28-05:00,136,16.6,70.1
2021-04-02T03:01:29-05:00,137,15.4,90.2
2021-04-02T04:01:29-05:00,138,14.9,91.8
2021-04-02T05:01:28-05:00,139,14.8,92.4
2021-04-02T06:10:29-05:00,140,14.6,93.1
2021-04-02T07:01:28-05:00,141,15,91.4
2021-04-02T08:01:29-05:00,142,18,84.4
2021-04-02T09:01:29-05:00,143,25.8,56.5
2021-04-02T10:01:29-05:00,144,26.9,49.7
2021-04-02T11:01:29-05:00,145,26.6,44.6
2021-04-02T12:01:28-05:00,146,26.9,42.5
2021-04-02T14:01:28-05:00,147,30,35.3
2021-04-02T16:01:28-05:00,148,27,38.9
2021-04-02T17:01:29-05:00,149,22.8,47.7
2021-04-02T19:01:28-05:00,150,19.1,58.2
2021-04-02T20:01:28-05:00,151,18.4,61
2021-04-02T21:01:29-05:00,152,17.6,65.8
2021-04-02T22:01:28-05:00,153,17,70.5
2021-04-02T23:01:28-05:00,154,16.9,82.1
2021-04-03T01:01:28-05:00,155,16.5,88.2
2021-04-03T04:01:28-05:00,156,15.7,90
2021-04-03T05:01:29-05:00,157,15.5,90.5
2021-04-03T06:10:29-05:00,158,15.4,90.3
2021-04-03T07:01:28-05:00,159,15.8,90.3
2021-04-03T08:01:29-05:00,160,17,87.9
2021-04-03T09:01:28-05:00,161,19.2,80.7
2021-04-03T10:01:28-05:00,162,21.6,69.7
2021-04-03T11:01:28-05:00,163,23.7,58.5
2021-04-03T12:01:29-05:00,164,21.4,58.8
2021-04-03T13:01:29-05:00,165,21.5,62.5
2021-04-03T14:01:28-05:00,166,21.6,62.4
2021-04-03T15:01:28-05:00,167,22.9,57
2021-04-03T16:01:29-05:00,168,22,56.6
2021-04-03T17:01:29-05:00,169,23,53.6
2021-04-03T18:01:28-05:00,170,19,61.2
2021-04-03T19:01:28-05:00,171,17.1,66.9
2021-04-03T20:01:28-05:00,172,15.8,71.3
2021-04-03T21:01:28-05:00,173,14.8,76.9
2021-04-03T22:01:28-05:00,174,14.1,80.4
2021-04-03T23:01:28-05:00,175,13.1,83
2021-04-04T02:01:29-05:00,176,13,88.9
2021-04-04T03:01:28-05:00,177,13.3,87.8
2021-04-04T04:01:29-05:00,178,13.6,87.1
2021-04-04T05:01:28-05:00,179,13.8,88.3
2021-04-04T06:10:29-05:00,180,13.6,88.4
2021-04-04T08:01:28-05:00,181,20.2,70.2
2021-04-04T09:01:28-05:00,182,20.3,65.1
2021-04-04T10:01:28-05:00,183,21.1,63.5
2021-04-04T11:01:28-05:00,184,20.9,65.1
2021-04-04T12:01:29-05:00,185,18.6,76.4
2021-04-04T13:01:28-05:00,186,17.5,87.5
2021-04-04T16:01:28-05:00,187,18,84.8
2021-04-04T18:01:29-05:00,188,16.2,88.3
2021-04-04T19:01:28-05:00,189,14.5,91.3
2021-04-04T20:01:29-05:00,190,13.5,93
2021-04-04T21:01:28-05:00,191,13.8,93.3
2021-04-04T22:01:28-05:00,192,13.8,93.5
2021-04-04T23:01:28-05:00,193,13.5,93.6
2021-04-05T00:01:28-05:00,194,13,93.2
2021-04-05T01:01:29-05:00,195,12.8,93.6
2021-04-05T02:01:28-05:00,196,12.7,93.7
2021-04-05T04:01:29-05:00,197,12.9,94
2021-04-05T05:01:28-05:00,198,12.9,94.6
2021-04-05T06:10:28-05:00,199,12.8,94.3
2021-04-05T08:01:29-05:00,200,14.2,93.5
2021-04-05T09:01:28-05:00,201,17,90.2
2021-04-05T10:01:28-05:00,202,19.1,82.5
2021-04-05T11:01:28-05:00,203,26.5,58.7
2021-04-05T12:01:28-05:00,204,25.8,57
2021-04-05T15:01:28-05:00,205,27.6,42
2021-04-05T17:01:28-05:00,206,22.7,49.7
2021-04-05T19:01:28-05:00,207,17.7,64.1
2021-04-05T21:01:28-05:00,208,14.7,74.3
2021-04-05T22:01:28-05:00,209,13.6,78.6
2021-04-05T23:01:28-05:00,210,14.2,79.1
2021-04-06T07:01:29-05:00,211,13.5,88.8
2021-04-06T08:01:29-05:00,212,15.2,85.8
2021-04-06T09:01:28-05:00,213,17.3,73.4
2021-04-06T11:01:28-05:00,214,27.1,42.6
2021-04-06T12:01:28-05:00,215,28.5,37.7
2021-04-06T13:01:29-05:00,216,26.9,40.1
2021-04-06T14:01:29-05:00,217,27,41
2021-04-06T15:01:28-05:00,218,24.8,44.7
2021-04-06T16:01:28-05:00,219,24.9,45.2
2021-04-06T17:01:28-05:00,220,23.2,47.2
2021-04-06T18:01:28-05:00,221,19.8,54.3
2021-04-06T19:01:28-05:00,222,17.4,60.9
2021-04-06T20:01:28-05:00,223,16.6,65.7
2021-04-06T21:01:27-05:00,224,15.2,71.6
2021-04-06T22:01:28-05:00,225,14.3,74.9
2021-04-06T23:01:28-05:00,226,13.6,78.9
2021-04-07T00:01:27-05:00,227,14.1,79.8
2021-04-07T01:01:28-05:00,228,14.5,78.1
2021-04-07T02:01:28-05:00,229,14.3,77.8
2021-04-07T04:01:28-05:00,230,12.8,83.9
2021-04-07T05:01:28-05:00,231,13.5,81
2021-04-07T06:10:28-05:00,232,13.6,85.3
2021-04-07T08:01:28-05:00,233,16.4,76.8
2021-04-07T09:01:28-05:00,234,23.6,55.4
2021-04-07T10:01:28-05:00,235,21.6,55.3
2021-04-07T11:01:28-05:00,236,24.1,50.3
2021-04-07T12:01:28-05:00,237,26.5,42.7
2021-04-07T13:01:28-05:00,238,25.3,56.4
2021-04-07T14:01:28-05:00,239,25.2,50.8
2021-04-07T15:01:28-05:00,240,22.1,60.3
2021-04-07T16:01:29-05:00,241,20.5,69.6
2021-04-07T17:01:28-05:00,242,19.7,67.9
